customer_id,age,age_band,gender,loyalty_tier,segment,is_subscriber,previous_purchases
2953,50,45-54,Female,New,Steady mid-tier,False,5
2954,45,45-54,Female,Developing,Steady mid-tier,False,11
2955,33,25-34,Female,Developing,Steady mid-tier,False,15
2956,42,35-44,Female,Loyal,Steady mid-tier,False,46
2957,52,45-54,Female,Established,Steady mid-tier,False,30
2958,69,65+,Female,New,Steady mid-tier,False,2
2959,55,55-64,Female,Established,Steady mid-tier,False,28
2960,38,35-44,Female,New,Steady mid-tier,False,9
2961,57,55-64,Female,Loyal,High-value regulars,False,47
2962,33,25-34,Female,Developing,Steady mid-tier,False,21
2963,57,55-64,Female,Loyal,Steady mid-tier,False,42
2964,52,45-54,Female,Established,High-value regulars,False,28
2965,44,35-44,Female,Developing,Steady mid-tier,False,13
2966,48,45-54,Female,Developing,Steady mid-tier,False,25
2967,52,45-54,Female,Established,Steady mid-tier,False,38
2968,34,25-34,Female,Established,Steady mid-tier,False,40
2969,26,25-34,Female,Developing,Steady mid-tier,False,25
2970,36,35-44,Female,Developing,Steady mid-tier,False,20
2971,24,18-24,Female,Loyal,High-value regulars,False,44
2972,30,25-34,Female,New,Steady mid-tier,False,9
2973,31,25-34,Female,Developing,Steady mid-tier,False,11
2974,25,25-34,Female,New,High-value regulars,False,3
2975,57,55-64,Female,Established,High-value regulars,False,34
2976,61,55-64,Female,Loyal,Steady mid-tier,False,48
2977,30,25-34,Female,Established,High-value regulars,False,28
2978,38,35-44,Female,Developing,Steady mid-tier,False,20
2979,53,45-54,Female,Loyal,High-value regulars,False,49
2980,31,25-34,Female,Developing,High-value regulars,False,14
2981,70,65+,Female,New,Steady mid-tier,False,9
2982,21,18-24,Female,Established,Steady mid-tier,False,37
2983,33,25-34,Female,New,High-value regulars,False,4
2984,60,55-64,Female,New,Steady mid-tier,False,1
2985,45,45-54,Female,Established,Steady mid-tier,False,36
2986,46,45-54,Female,Developing,Steady mid-tier,False,21
2987,62,55-64,Female,Developing,Steady mid-tier,False,16
2988,63,55-64,Female,Loyal,Steady mid-tier,False,42
2989,69,65+,Female,Established,Steady mid-tier,False,31
2990,46,45-54,Female,New,High-value regulars,False,6
2991,69,65+,Female,Developing,Steady mid-tier,False,24
2992,66,65+,Female,New,High-value regulars,False,7
2993,41,35-44,Female,Developing,High-value regulars,False,25
2994,32,25-34,Female,Developing,Steady mid-tier,False,18
2995,69,65+,Female,Developing,Steady mid-tier,False,14
2996,29,25-34,Female,Loyal,High-value regulars,False,42
2997,70,65+,Female,New,Steady mid-tier,False,6
2998,41,35-44,Female,Developing,Steady mid-tier,False,14
2999,31,25-34,Female,Established,Steady mid-tier,False,30
3000,31,25-34,Female,New,Steady mid-tier,False,10
3001,57,55-64,Female,New,High-value regulars,False,7
3002,29,25-34,Female,Established,Steady mid-tier,False,28
3003,70,65+,Female,Developing,Steady mid-tier,False,19
3004,51,45-54,Female,Developing,Steady mid-tier,False,13
3005,45,45-54,Female,Developing,High-value regulars,False,23
3006,18,18-24,Female,New,High-value regulars,False,5
3007,37,35-44,Female,Developing,High-value regulars,False,17
3008,23,18-24,Female,Established,High-value regulars,False,31
3009,39,35-44,Female,Developing,High-value regulars,False,19
3010,62,55-64,Female,New,High-value regulars,False,8
3011,70,65+,Female,Developing,Steady mid-tier,False,15
3012,20,18-24,Female,Developing,Steady mid-tier,False,18
3013,42,35-44,Female,Developing,Steady mid-tier,False,16
3014,41,35-44,Female,Developing,Steady mid-tier,False,13
3015,24,18-24,Female,Established,Steady mid-tier,False,38
3016,37,35-44,Female,Established,Steady mid-tier,False,27
3017,30,25-34,Female,Established,Steady mid-tier,False,31
3018,58,55-64,Female,Developing,High-value regulars,False,24
3019,43,35-44,Female,Developing,Steady mid-tier,False,21
3020,19,18-24,Female,Developing,Steady mid-tier,False,15
3021,23,18-24,Female,Loyal,Steady mid-tier,False,48
3022,65,65+,Female,Loyal,Steady mid-tier,False,47
3023,58,55-64,Female,Developing,High-value regulars,False,23
3024,50,45-54,Female,New,Steady mid-tier,False,4
3025,67,65+,Female,Loyal,Steady mid-tier,False,47
3026,40,35-44,Female,New,Steady mid-tier,False,7
3027,55,55-64,Female,New,Steady mid-tier,False,6
3028,52,45-54,Female,Loyal,Steady mid-tier,False,47
3029,62,55-64,Female,New,Steady mid-tier,False,7
3030,64,55-64,Female,New,Steady mid-tier,False,1
3031,43,35-44,Female,Developing,High-value regulars,False,23
3032,61,55-64,Female,Established,Steady mid-tier,False,30
3033,26,25-34,Female,Developing,Steady mid-tier,False,24
3034,22,18-24,Female,New,High-value regulars,False,9
3035,51,45-54,Female,Developing,Steady mid-tier,False,25
3036,69,65+,Female,Developing,High-value regulars,False,18
3037,50,45-54,Female,New,High-value regulars,False,7
3038,51,45-54,Female,New,Steady mid-tier,False,2
3039,56,55-64,Female,Established,Steady mid-tier,False,36
3040,59,55-64,Female,Established,Steady mid-tier,False,31
3041,18,18-24,Female,New,Steady mid-tier,False,10
3042,48,45-54,Female,Established,Steady mid-tier,False,27
3043,53,45-54,Female,Developing,Steady mid-tier,False,14
3044,45,45-54,Female,Developing,Steady mid-tier,False,17
3045,21,18-24,Female,New,Steady mid-tier,False,10
3046,42,35-44,Female,New,Steady mid-tier,False,4
3047,60,55-64,Female,Developing,Steady mid-tier,False,25
3048,21,18-24,Female,New,High-value regulars,False,3
3049,69,65+,Female,Loyal,High-value regulars,False,47
3050,40,35-44,Female,Loyal,High-value regulars,False,41
3051,31,25-34,Female,Established,Steady mid-tier,False,28
3052,44,35-44,Female,Loyal,Steady mid-tier,False,49
3053,48,45-54,Female,New,Steady mid-tier,False,7
3054,32,25-34,Female,Developing,Steady mid-tier,False,22
3055,42,35-44,Female,Established,Steady mid-tier,False,34
3056,27,25-34,Female,New,Steady mid-tier,False,5
3057,69,65+,Female,Developing,High-value regulars,False,15
3058,67,65+,Female,Established,High-value regulars,False,26
3059,41,35-44,Female,New,High-value regulars,False,3
3060,46,45-54,Female,Loyal,Steady mid-tier,False,42
3061,47,45-54,Female,New,Steady mid-tier,False,1
3062,33,25-34,Female,Developing,Steady mid-tier,False,20
3063,51,45-54,Female,Established,Steady mid-tier,False,39
3064,26,25-34,Female,Developing,Steady mid-tier,False,24
3065,22,18-24,Female,Loyal,Steady mid-tier,False,49
3066,49,45-54,Female,New,High-value regulars,False,7
3067,58,55-64,Female,Developing,Steady mid-tier,False,13
3068,70,65+,Female,New,High-value regulars,False,2
3069,32,25-34,Female,New,High-value regulars,False,4
3070,62,55-64,Female,Developing,Steady mid-tier,False,17
3071,52,45-54,Female,Loyal,Steady mid-tier,False,43
3072,23,18-24,Female,New,Steady mid-tier,False,6
3073,26,25-34,Female,Loyal,Steady mid-tier,False,46
3074,58,55-64,Female,New,High-value regulars,False,7
3075,26,25-34,Female,Established,High-value regulars,False,34
3076,54,45-54,Female,Developing,Steady mid-tier,False,21
3077,66,65+,Female,Developing,Steady mid-tier,False,13
3078,60,55-64,Female,Established,High-value regulars,False,33
3079,32,25-34,Female,Developing,High-value regulars,False,24
3080,48,45-54,Female,New,Steady mid-tier,False,4
3081,69,65+,Female,New,Steady mid-tier,False,5
3082,64,55-64,Female,Developing,High-value regulars,False,11
3083,56,55-64,Female,Developing,Steady mid-tier,False,20
3084,22,18-24,Female,Established,Steady mid-tier,False,28
3085,46,45-54,Female,Loyal,Steady mid-tier,False,43
3086,24,18-24,Female,New,Steady mid-tier,False,10
3087,47,45-54,Female,Established,Steady mid-tier,False,26
3088,62,55-64,Female,Established,Steady mid-tier,False,29
3089,34,25-34,Female,Established,Steady mid-tier,False,35
3090,50,45-54,Female,Developing,Steady mid-tier,False,23
3091,29,25-34,Female,Developing,Steady mid-tier,False,15
3092,68,65+,Female,Loyal,Steady mid-tier,False,46
3093,52,45-54,Female,Developing,Steady mid-tier,False,14
3094,29,25-34,Female,Developing,Steady mid-tier,False,17
3095,22,18-24,Female,New,High-value regulars,False,9
3096,62,55-64,Female,Developing,Steady mid-tier,False,13
3097,69,65+,Female,Developing,Steady mid-tier,False,20
3098,48,45-54,Female,Established,Steady mid-tier,False,39
3099,66,65+,Female,Loyal,Steady mid-tier,False,50
3100,42,35-44,Female,Developing,High-value regulars,False,21
3101,50,45-54,Female,New,High-value regulars,False,3
3102,32,25-34,Female,New,High-value regulars,False,9
3103,51,45-54,Female,Established,High-value regulars,False,29
3104,27,25-34,Female,Loyal,High-value regulars,False,42
3105,43,35-44,Female,Loyal,High-value regulars,False,41
3106,48,45-54,Female,Developing,Steady mid-tier,False,17
3107,62,55-64,Female,Developing,Steady mid-tier,False,20
3108,65,65+,Female,Developing,Steady mid-tier,False,18
3109,50,45-54,Female,New,Steady mid-tier,False,7
3110,60,55-64,Female,Loyal,High-value regulars,False,47
3111,19,18-24,Female,New,Steady mid-tier,False,2
3112,21,18-24,Female,Developing,Steady mid-tier,False,25
3113,19,18-24,Female,Established,Steady mid-tier,False,26
3114,46,45-54,Female,New,High-value regulars,False,2
3115,21,18-24,Female,Loyal,High-value regulars,False,45
3116,26,25-34,Female,New,Steady mid-tier,False,9
3117,50,45-54,Female,New,High-value regulars,False,1
3118,43,35-44,Female,New,Steady mid-tier,False,4
3119,61,55-64,Female,Established,Steady mid-tier,False,31
3120,63,55-64,Female,Developing,Steady mid-tier,False,21
3121,46,45-54,Female,Established,High-value regulars,False,32
3122,63,55-64,Female,Developing,High-value regulars,False,16
3123,23,18-24,Female,Established,Steady mid-tier,False,34
3124,57,55-64,Female,Established,High-value regulars,False,40
3125,57,55-64,Female,New,Steady mid-tier,False,4
3126,33,25-34,Female,New,Steady mid-tier,False,3
3127,57,55-64,Female,Established,High-value regulars,False,28
3128,55,55-64,Female,Loyal,Steady mid-tier,False,43
3129,65,65+,Female,Developing,Steady mid-tier,False,20
3130,60,55-64,Female,Established,Steady mid-tier,False,40
3131,52,45-54,Female,Established,Steady mid-tier,False,34
3132,34,25-34,Female,Developing,Steady mid-tier,False,11
3133,33,25-34,Female,Established,Steady mid-tier,False,26
3134,58,55-64,Female,Established,High-value regulars,False,29
3135,35,35-44,Female,Loyal,High-value regulars,False,47
3136,68,65+,Female,Loyal,High-value regulars,False,48
3137,58,55-64,Female,Established,Steady mid-tier,False,29
3138,34,25-34,Female,Developing,Steady mid-tier,False,14
3139,47,45-54,Female,Established,Steady mid-tier,False,40
3140,35,35-44,Female,New,High-value regulars,False,4
3141,34,25-34,Female,Established,High-value regulars,False,37
3142,36,35-44,Female,Loyal,Steady mid-tier,False,47
3143,23,18-24,Female,New,Steady mid-tier,False,1
3144,68,65+,Female,Established,Steady mid-tier,False,26
3145,23,18-24,Female,Developing,Steady mid-tier,False,12
3146,57,55-64,Female,Developing,Steady mid-tier,False,16
3147,21,18-24,Female,Developing,Steady mid-tier,False,19
3148,45,45-54,Female,Developing,High-value regulars,False,21
3149,37,35-44,Female,Developing,High-value regulars,False,15
3150,18,18-24,Female,New,Steady mid-tier,False,9
3151,55,55-64,Female,New,Steady mid-tier,False,7
3152,52,45-54,Female,Loyal,Steady mid-tier,False,47
3153,49,45-54,Female,Developing,Steady mid-tier,False,17
3154,56,55-64,Female,Loyal,High-value regulars,False,46
3155,27,25-34,Female,Established,Steady mid-tier,False,32
3156,22,18-24,Female,Established,Steady mid-tier,False,34
3157,18,18-24,Female,Developing,Steady mid-tier,False,18
3158,21,18-24,Female,New,Steady mid-tier,False,5
3159,30,25-34,Female,Loyal,Steady mid-tier,False,44
3160,62,55-64,Female,New,Steady mid-tier,False,4
3161,28,25-34,Female,Established,High-value regulars,False,37
3162,66,65+,Female,Loyal,Steady mid-tier,False,43
3163,66,65+,Female,Established,Steady mid-tier,False,28
3164,49,45-54,Female,Established,Steady mid-tier,False,36
3165,40,35-44,Female,Developing,Steady mid-tier,False,16
3166,49,45-54,Female,Established,Steady mid-tier,False,38
3167,19,18-24,Female,Established,High-value regulars,False,37
3168,24,18-24,Female,New,High-value regulars,False,9
3169,31,25-34,Female,Developing,Steady mid-tier,False,14
3170,35,35-44,Female,New,High-value regulars,False,3
3171,65,65+,Female,New,Steady mid-tier,False,10
3172,68,65+,Female,Established,Steady mid-tier,False,26
3173,57,55-64,Female,Established,Steady mid-tier,False,30
3174,69,65+,Female,Established,Steady mid-tier,False,32
3175,45,45-54,Female,Established,Steady mid-tier,False,35
3176,35,35-44,Female,Established,Steady mid-tier,False,26
3177,36,35-44,Female,Established,Steady mid-tier,False,39
3178,55,55-64,Female,Established,Steady mid-tier,False,31
3179,66,65+,Female,Established,Steady mid-tier,False,28
3180,57,55-64,Female,Developing,High-value regulars,False,12
3181,18,18-24,Female,Loyal,High-value regulars,False,46
3182,31,25-34,Female,Established,Steady mid-tier,False,27
3183,50,45-54,Female,New,Steady mid-tier,False,4
3184,50,45-54,Female,Developing,Steady mid-tier,False,14
3185,61,55-64,Female,Established,Steady mid-tier,False,30
3186,52,45-54,Female,New,Steady mid-tier,False,6
3187,38,35-44,Female,Loyal,Steady mid-tier,False,43
3188,67,65+,Female,Established,High-value regulars,False,28
3189,42,35-44,Female,Established,Steady mid-tier,False,39
3190,25,25-34,Female,Established,High-value regulars,False,30
3191,41,35-44,Female,New,High-value regulars,False,5
3192,62,55-64,Female,Loyal,Steady mid-tier,False,42
3193,19,18-24,Female,Developing,High-value regulars,False,20
3194,63,55-64,Female,Established,High-value regulars,False,35
3195,43,35-44,Female,New,Steady mid-tier,False,10
3196,68,65+,Female,Established,Steady mid-tier,False,36
3197,24,18-24,Female,Developing,High-value regulars,False,21
3198,27,25-34,Female,Established,Steady mid-tier,False,29
3199,61,55-64,Female,Established,High-value regulars,False,39
3200,59,55-64,Female,Developing,Steady mid-tier,False,16
3201,67,65+,Female,Established,Steady mid-tier,False,32
3202,46,45-54,Female,Established,Steady mid-tier,False,34
3203,65,65+,Female,Established,Steady mid-tier,False,38
3204,63,55-64,Female,Developing,Steady mid-tier,False,14
3205,57,55-64,Female,Developing,High-value regulars,False,23
3206,40,35-44,Female,Loyal,Steady mid-tier,False,50
3207,36,35-44,Female,Loyal,Steady mid-tier,False,49
3208,67,65+,Female,Developing,Steady mid-tier,False,14
3209,61,55-64,Female,Loyal,High-value regulars,False,42
3210,64,55-64,Female,Established,Steady mid-tier,False,39
3211,30,25-34,Female,Loyal,High-value regulars,False,43
3212,53,45-54,Female,Developing,Steady mid-tier,False,12
3213,27,25-34,Female,Developing,High-value regulars,False,21
3214,27,25-34,Female,Established,Steady mid-tier,False,33
3215,53,45-54,Female,New,Steady mid-tier,False,6
3216,34,25-34,Female,New,Steady mid-tier,False,10
3217,39,35-44,Female,Developing,High-value regulars,False,18
3218,44,35-44,Female,Loyal,High-value regulars,False,46
3219,37,35-44,Female,Loyal,Steady mid-tier,False,49
3220,57,55-64,Female,Established,High-value regulars,False,39
3221,38,35-44,Female,Developing,Steady mid-tier,False,16
3222,21,18-24,Female,Established,Steady mid-tier,False,28
3223,45,45-54,Female,Developing,Steady mid-tier,False,22
3224,68,65+,Female,Established,High-value regulars,False,36
3225,37,35-44,Female,Developing,Steady mid-tier,False,18
3226,53,45-54,Female,Established,High-value regulars,False,31
3227,57,55-64,Female,Established,High-value regulars,False,38
3228,28,25-34,Female,Loyal,Steady mid-tier,False,42
3229,37,35-44,Female,Established,Steady mid-tier,False,27
3230,54,45-54,Female,Developing,Steady mid-tier,False,24
3231,49,45-54,Female,Established,Steady mid-tier,False,38
3232,62,55-64,Female,New,Steady mid-tier,False,9
3233,45,45-54,Female,Developing,Steady mid-tier,False,19
3234,45,45-54,Female,Developing,High-value regulars,False,11
3235,49,45-54,Female,Developing,Steady mid-tier,False,16
3236,27,25-34,Female,Developing,Steady mid-tier,False,18
3237,63,55-64,Female,New,Steady mid-tier,False,8
3238,61,55-64,Female,New,High-value regulars,False,4
3239,25,25-34,Female,Established,Steady mid-tier,False,37
3240,33,25-34,Female,Established,Steady mid-tier,False,30
3241,56,55-64,Female,Established,Steady mid-tier,False,37
3242,50,45-54,Female,Established,Steady mid-tier,False,30
3243,45,45-54,Female,Developing,High-value regulars,False,17
3244,45,45-54,Female,Developing,Steady mid-tier,False,11
3245,65,65+,Female,Loyal,Steady mid-tier,False,42
3246,63,55-64,Female,Developing,High-value regulars,False,20
3247,70,65+,Female,Established,Steady mid-tier,False,37
3248,53,45-54,Female,Developing,High-value regulars,False,12
3249,22,18-24,Female,Loyal,Steady mid-tier,False,41
3250,26,25-34,Female,Established,Steady mid-tier,False,32
3251,23,18-24,Female,Developing,High-value regulars,False,15
3252,25,25-34,Female,Established,Steady mid-tier,False,39
3253,69,65+,Female,Loyal,Steady mid-tier,False,48
3254,36,35-44,Female,New,High-value regulars,False,8
3255,21,18-24,Female,Developing,Steady mid-tier,False,11
3256,57,55-64,Female,Established,Steady mid-tier,False,36
3257,60,55-64,Female,Loyal,Steady mid-tier,False,50
3258,44,35-44,Female,Established,Steady mid-tier,False,39
3259,31,25-34,Female,Developing,Steady mid-tier,False,11
3260,57,55-64,Female,New,Steady mid-tier,False,5
3261,39,35-44,Female,New,Steady mid-tier,False,7
3262,48,45-54,Female,Loyal,High-value regulars,False,50
3263,42,35-44,Female,Developing,Steady mid-tier,False,21
3264,56,55-64,Female,Established,High-value regulars,False,31
3265,28,25-34,Female,Established,Steady mid-tier,False,39
3266,40,35-44,Female,Established,High-value regulars,False,28
3267,49,45-54,Female,Established,High-value regulars,False,33
3268,37,35-44,Female,Loyal,Steady mid-tier,False,42
3269,22,18-24,Female,New,Steady mid-tier,False,5
3270,27,25-34,Female,Developing,Steady mid-tier,False,25
3271,59,55-64,Female,Loyal,Steady mid-tier,False,48
3272,35,35-44,Female,Established,High-value regulars,False,30
3273,58,55-64,Female,Established,Steady mid-tier,False,34
3274,58,55-64,Female,Established,Steady mid-tier,False,34
3275,46,45-54,Female,Developing,Steady mid-tier,False,14
3276,43,35-44,Female,New,High-value regulars,False,2
3277,39,35-44,Female,Loyal,Steady mid-tier,False,41
3278,59,55-64,Female,New,Steady mid-tier,False,3
3279,59,55-64,Female,Developing,High-value regulars,False,18
3280,59,55-64,Female,New,Steady mid-tier,False,1
3281,45,45-54,Female,New,Steady mid-tier,False,5
3282,27,25-34,Female,Loyal,Steady mid-tier,False,41
3283,24,18-24,Female,New,Steady mid-tier,False,5
3284,47,45-54,Female,New,Steady mid-tier,False,10
3285,70,65+,Female,Developing,Steady mid-tier,False,20
3286,58,55-64,Female,Developing,High-value regulars,False,11
3287,45,45-54,Female,New,High-value regulars,False,4
3288,24,18-24,Female,Established,High-value regulars,False,38
3289,67,65+,Female,Developing,High-value regulars,False,19
3290,31,25-34,Female,Developing,Steady mid-tier,False,16
3291,52,45-54,Female,New,Steady mid-tier,False,2
3292,29,25-34,Female,Developing,Steady mid-tier,False,11
3293,62,55-64,Female,Developing,Steady mid-tier,False,18
3294,19,18-24,Female,Loyal,High-value regulars,False,47
3295,62,55-64,Female,Developing,High-value regulars,False,15
3296,70,65+,Female,Developing,High-value regulars,False,15
3297,20,18-24,Female,Loyal,Steady mid-tier,False,47
3298,67,65+,Female,Loyal,Steady mid-tier,False,47
3299,65,65+,Female,New,Steady mid-tier,False,6
3300,45,45-54,Female,Developing,Steady mid-tier,False,18
3301,26,25-34,Female,Established,High-value regulars,False,40
3302,36,35-44,Female,Established,High-value regulars,False,31
3303,36,35-44,Female,Established,High-value regulars,False,31
3304,20,18-24,Female,New,High-value regulars,False,4
3305,30,25-34,Female,Established,Steady mid-tier,False,36
3306,34,25-34,Female,Established,Steady mid-tier,False,31
3307,63,55-64,Female,New,Steady mid-tier,False,6
3308,18,18-24,Female,New,Steady mid-tier,False,1
3309,55,55-64,Female,Established,Steady mid-tier,False,29
3310,48,45-54,Female,Developing,Steady mid-tier,False,19
3311,45,45-54,Female,Developing,Steady mid-tier,False,12
3312,29,25-34,Female,Developing,Steady mid-tier,False,18
3313,55,55-64,Female,Loyal,Steady mid-tier,False,45
3314,55,55-64,Female,Loyal,Steady mid-tier,False,45
3315,55,55-64,Female,New,Steady mid-tier,False,8
3316,48,45-54,Female,New,Steady mid-tier,False,4
3317,42,35-44,Female,New,Steady mid-tier,False,5
3318,21,18-24,Female,Established,Steady mid-tier,False,30
3319,45,45-54,Female,Developing,Steady mid-tier,False,15
3320,23,18-24,Female,Developing,Steady mid-tier,False,17
3321,66,65+,Female,Loyal,Steady mid-tier,False,45
3322,32,25-34,Female,New,Steady mid-tier,False,3
3323,52,45-54,Female,Loyal,High-value regulars,False,43
3324,54,45-54,Female,New,Steady mid-tier,False,4
3325,37,35-44,Female,Loyal,High-value regulars,False,41
3326,29,25-34,Female,Developing,Steady mid-tier,False,16
3327,47,45-54,Female,New,Steady mid-tier,False,10
3328,47,45-54,Female,New,Steady mid-tier,False,2
3329,42,35-44,Female,Developing,Steady mid-tier,False,11
3330,34,25-34,Female,New,Steady mid-tier,False,1
3331,38,35-44,Female,Loyal,Steady mid-tier,False,41
3332,55,55-64,Female,Established,Steady mid-tier,False,39
3333,27,25-34,Female,New,Steady mid-tier,False,1
3334,55,55-64,Female,New,Steady mid-tier,False,3
3335,66,65+,Female,Developing,Steady mid-tier,False,21
3336,44,35-44,Female,Loyal,Steady mid-tier,False,48
3337,39,35-44,Female,Developing,Steady mid-tier,False,24
3338,23,18-24,Female,Loyal,Steady mid-tier,False,45
3339,29,25-34,Female,Loyal,Steady mid-tier,False,46
3340,20,18-24,Female,Established,High-value regulars,False,35
3341,42,35-44,Female,Loyal,Steady mid-tier,False,47
3342,55,55-64,Female,Established,Steady mid-tier,False,35
3343,66,65+,Female,Loyal,High-value regulars,False,45
3344,24,18-24,Female,New,Steady mid-tier,False,6
3345,62,55-64,Female,Developing,Steady mid-tier,False,20
3346,28,25-34,Female,New,High-value regulars,False,3
3347,30,25-34,Female,Established,Steady mid-tier,False,30
3348,22,18-24,Female,Established,High-value regulars,False,28
3349,28,25-34,Female,Developing,Steady mid-tier,False,15
3350,35,35-44,Female,Established,Steady mid-tier,False,29
3351,45,45-54,Female,Developing,Steady mid-tier,False,15
3352,43,35-44,Female,Developing,Steady mid-tier,False,18
3353,55,55-64,Female,New,High-value regulars,False,7
3354,31,25-34,Female,Developing,Steady mid-tier,False,19
3355,42,35-44,Female,Developing,High-value regulars,False,15
3356,40,35-44,Female,New,Steady mid-tier,False,3
3357,39,35-44,Female,Developing,Steady mid-tier,False,13
3358,41,35-44,Female,Established,Steady mid-tier,False,37
3359,56,55-64,Female,Established,Steady mid-tier,False,26
3360,43,35-44,Female,Established,Steady mid-tier,False,29
3361,22,18-24,Female,Loyal,Steady mid-tier,False,47
3362,47,45-54,Female,Loyal,Steady mid-tier,False,47
3363,50,45-54,Female,Loyal,High-value regulars,False,48
3364,58,55-64,Female,Loyal,Steady mid-tier,False,46
3365,50,45-54,Female,New,Steady mid-tier,False,7
3366,43,35-44,Female,Loyal,Steady mid-tier,False,45
3367,38,35-44,Female,Loyal,Steady mid-tier,False,47
3368,44,35-44,Female,New,Steady mid-tier,False,6
3369,30,25-34,Female,Established,Steady mid-tier,False,29
3370,47,45-54,Female,Loyal,Steady mid-tier,False,42
3371,30,25-34,Female,Loyal,Steady mid-tier,False,46
3372,49,45-54,Female,Established,Steady mid-tier,False,28
3373,56,55-64,Female,Developing,Steady mid-tier,False,14
3374,70,65+,Female,Developing,Steady mid-tier,False,12
3375,22,18-24,Female,Loyal,Steady mid-tier,False,41
3376,51,45-54,Female,New,Steady mid-tier,False,8
3377,22,18-24,Female,Developing,Steady mid-tier,False,24
3378,37,35-44,Female,Developing,Steady mid-tier,False,18
3379,49,45-54,Female,New,Steady mid-tier,False,6
3380,61,55-64,Female,Established,High-value regulars,False,40
3381,41,35-44,Female,New,Steady mid-tier,False,6
3382,57,55-64,Female,Established,Steady mid-tier,False,27
3383,34,25-34,Female,New,High-value regulars,False,2
3384,27,25-34,Female,Established,Steady mid-tier,False,39
3385,39,35-44,Female,New,Steady mid-tier,False,9
3386,62,55-64,Female,Developing,Steady mid-tier,False,16
3387,34,25-34,Female,Established,Steady mid-tier,False,36
3388,53,45-54,Female,New,High-value regulars,False,2
3389,35,35-44,Female,Developing,High-value regulars,False,21
3390,38,35-44,Female,Established,Steady mid-tier,False,39
3391,32,25-34,Female,Established,Steady mid-tier,False,38
3392,47,45-54,Female,New,Steady mid-tier,False,6
3393,53,45-54,Female,New,High-value regulars,False,6
3394,60,55-64,Female,Loyal,Steady mid-tier,False,50
3395,31,25-34,Female,New,Steady mid-tier,False,9
3396,44,35-44,Female,Developing,Steady mid-tier,False,15
3397,29,25-34,Female,New,Steady mid-tier,False,5
3398,19,18-24,Female,Developing,Steady mid-tier,False,13
3399,54,45-54,Female,Loyal,High-value regulars,False,44
3400,40,35-44,Female,Established,Steady mid-tier,False,36
3401,39,35-44,Female,Developing,Steady mid-tier,False,18
3402,44,35-44,Female,Established,High-value regulars,False,39
3403,22,18-24,Female,Developing,Steady mid-tier,False,11
3404,30,25-34,Female,New,High-value regulars,False,1
3405,69,65+,Female,Established,Steady mid-tier,False,34
3406,28,25-34,Female,Loyal,High-value regulars,False,47
3407,57,55-64,Female,Developing,Steady mid-tier,False,24
3408,46,45-54,Female,Developing,Steady mid-tier,False,20
3409,48,45-54,Female,Developing,Steady mid-tier,False,11
3410,24,18-24,Female,New,Steady mid-tier,False,3
3411,50,45-54,Female,Established,High-value regulars,False,38
3412,29,25-34,Female,Loyal,High-value regulars,False,45
3413,61,55-64,Female,Established,Steady mid-tier,False,31
3414,34,25-34,Female,Developing,High-value regulars,False,16
3415,27,25-34,Female,New,Steady mid-tier,False,3
3416,38,35-44,Female,Developing,Steady mid-tier,False,15
3417,25,25-34,Female,Developing,Steady mid-tier,False,11
3418,54,45-54,Female,Developing,Steady mid-tier,False,22
3419,53,45-54,Female,Established,Steady mid-tier,False,35
3420,23,18-24,Female,New,Steady mid-tier,False,5
3421,19,18-24,Female,Established,High-value regulars,False,35
3422,57,55-64,Female,Established,High-value regulars,False,27
3423,19,18-24,Female,New,Steady mid-tier,False,9
3424,33,25-34,Female,Developing,High-value regulars,False,21
3425,33,25-34,Female,Developing,Steady mid-tier,False,23
3426,38,35-44,Female,New,Steady mid-tier,False,3
3427,47,45-54,Female,Established,Steady mid-tier,False,31
3428,39,35-44,Female,Loyal,Steady mid-tier,False,44
3429,32,25-34,Female,Developing,Steady mid-tier,False,20
3430,27,25-34,Female,Established,High-value regulars,False,34
3431,67,65+,Female,Developing,Steady mid-tier,False,17
3432,46,45-54,Female,Developing,Steady mid-tier,False,20
3433,36,35-44,Female,Loyal,Steady mid-tier,False,46
3434,62,55-64,Female,Established,Steady mid-tier,False,28
3435,31,25-34,Female,New,High-value regulars,False,6
3436,68,65+,Female,Loyal,High-value regulars,False,50
3437,57,55-64,Female,Loyal,Steady mid-tier,False,41
3438,22,18-24,Female,Loyal,Steady mid-tier,False,50
3439,26,25-34,Female,Established,Steady mid-tier,False,33
3440,43,35-44,Female,Developing,Steady mid-tier,False,25
3441,45,45-54,Female,New,High-value regulars,False,2
3442,64,55-64,Female,Developing,Steady mid-tier,False,15
3443,28,25-34,Female,Developing,High-value regulars,False,12
3444,47,45-54,Female,Established,Steady mid-tier,False,28
3445,53,45-54,Female,Developing,High-value regulars,False,12
3446,42,35-44,Female,New,Steady mid-tier,False,3
3447,51,45-54,Female,Developing,High-value regulars,False,20
3448,62,55-64,Female,New,High-value regulars,False,3
3449,18,18-24,Female,Established,Steady mid-tier,False,32
3450,48,45-54,Female,Established,Steady mid-tier,False,35
3451,20,18-24,Female,Established,Steady mid-tier,False,31
3452,32,25-34,Female,Developing,Steady mid-tier,False,13
3453,26,25-34,Female,New,Steady mid-tier,False,3
3454,31,25-34,Female,Loyal,High-value regulars,False,48
3455,55,55-64,Female,Developing,High-value regulars,False,15
