customer_id,age,age_band,gender,location,category,item_purchased,size,color,season,purchase_amount,review_rating,review_rating_imputed,subscription_status,is_subscriber,shipping_type,discount_applied,received_discount,payment_method,previous_purchases,loyalty_tier,frequency_of_purchases,purchase_frequency_days,purchases_per_year,est_annual_value,segment_id,segment
2861,28,25-34,Female,Rhode Island,Clothing,Shirt,M,Gold,Spring,38,2.9,False,No,False,Next Day Air,No,False,Bank Transfer,49,Loyal,Weekly,7,52.14,1981.32,0,High-value regulars
2862,66,65+,Female,Maryland,Outerwear,Coat,M,Teal,Fall,54,3.4,False,No,False,Free Shipping,No,False,Credit Card,27,Established,Monthly,30,12.17,657.18,1,Steady mid-tier
2863,68,65+,Female,Hawaii,Outerwear,Coat,S,Violet,Summer,75,4.7,False,No,False,Store Pickup,No,False,Bank Transfer,5,New,Every 3 Months,90,4.06,304.5,1,Steady mid-tier
2864,37,35-44,Female,Connecticut,Clothing,T-shirt,M,Yellow,Fall,56,3.9,False,No,False,2-Day Shipping,No,False,Venmo,18,Developing,Monthly,30,12.17,681.52,1,Steady mid-tier
2865,58,55-64,Female,Illinois,Clothing,Sweater,S,Maroon,Fall,43,3.6,False,No,False,Store Pickup,No,False,Venmo,31,Established,Weekly,7,52.14,2242.02,0,High-value regulars
2866,28,25-34,Female,California,Clothing,Skirt,M,Silver,Fall,97,3.7,False,No,False,Free Shipping,No,False,Cash,27,Established,Fortnightly,14,26.07,2528.79,0,High-value regulars
2867,54,45-54,Female,Connecticut,Clothing,Blouse,S,Violet,Summer,75,3.1,False,No,False,Free Shipping,No,False,Cash,19,Developing,Annually,365,1.0,75.0,1,Steady mid-tier
2868,21,18-24,Female,Colorado,Footwear,Sneakers,L,White,Summer,55,4.9,False,No,False,Next Day Air,No,False,Cash,33,Established,Fortnightly,14,26.07,1433.85,0,High-value regulars
2869,45,45-54,Female,Colorado,Accessories,Backpack,M,Black,Winter,49,2.6,False,No,False,Next Day Air,No,False,PayPal,42,Loyal,Every 3 Months,90,4.06,198.94,1,Steady mid-tier
2870,57,55-64,Female,Georgia,Clothing,Socks,M,White,Summer,58,4.2,False,No,False,Standard,No,False,Bank Transfer,16,Developing,Weekly,7,52.14,3024.12,0,High-value regulars
2871,47,45-54,Female,North Dakota,Accessories,Jewelry,M,Blue,Winter,34,4.8,False,No,False,Free Shipping,No,False,Debit Card,49,Loyal,Every 3 Months,90,4.06,138.04,1,Steady mid-tier
2872,46,45-54,Female,Idaho,Clothing,Shorts,S,Black,Summer,43,2.7,False,No,False,2-Day Shipping,No,False,Venmo,40,Established,Bi-Weekly,14,26.07,1121.01,1,Steady mid-tier
2873,63,55-64,Female,Connecticut,Accessories,Jewelry,L,Olive,Fall,48,2.6,False,No,False,Next Day Air,No,False,Cash,5,New,Annually,365,1.0,48.0,1,Steady mid-tier
2874,44,35-44,Female,Montana,Clothing,Sweater,M,Teal,Spring,40,2.6,False,No,False,Free Shipping,No,False,Bank Transfer,8,New,Monthly,30,12.17,486.8,1,Steady mid-tier
2875,36,35-44,Female,Colorado,Clothing,Shirt,L,Silver,Summer,29,3.1,False,No,False,Standard,No,False,Debit Card,2,New,Annually,365,1.0,29.0,1,Steady mid-tier
2876,24,18-24,Female,Kentucky,Clothing,Pants,M,Pink,Fall,81,2.6,False,No,False,Free Shipping,No,False,Debit Card,14,Developing,Weekly,7,52.14,4223.34,0,High-value regulars
2877,65,65+,Female,New Mexico,Clothing,Hoodie,M,Charcoal,Spring,84,3.4,False,No,False,2-Day Shipping,No,False,Bank Transfer,5,New,Fortnightly,14,26.07,2189.88,0,High-value regulars
2878,32,25-34,Female,New Jersey,Clothing,Socks,M,Silver,Summer,46,3.6,False,No,False,Standard,No,False,Venmo,34,Established,Monthly,30,12.17,559.82,1,Steady mid-tier
2879,63,55-64,Female,California,Clothing,Dress,L,Turquoise,Summer,86,4.3,False,No,False,Next Day Air,No,False,Bank Transfer,13,Developing,Annually,365,1.0,86.0,1,Steady mid-tier
2880,62,55-64,Female,North Dakota,Clothing,Blouse,XL,Turquoise,Winter,57,4.9,False,No,False,Free Shipping,No,False,Venmo,31,Established,Annually,365,1.0,57.0,1,Steady mid-tier
2881,19,18-24,Female,Florida,Clothing,Skirt,L,Beige,Winter,61,4.8,False,No,False,Store Pickup,No,False,PayPal,43,Loyal,Quarterly,90,4.06,247.66,1,Steady mid-tier
2882,38,35-44,Female,Texas,Accessories,Backpack,M,Cyan,Winter,90,4.2,False,No,False,Free Shipping,No,False,Bank Transfer,6,New,Annually,365,1.0,90.0,1,Steady mid-tier
2883,59,55-64,Female,Oklahoma,Clothing,Blouse,L,Gold,Winter,51,2.6,False,No,False,Store Pickup,No,False,Credit Card,23,Developing,Bi-Weekly,14,26.07,1329.57,1,Steady mid-tier
2884,22,18-24,Female,Rhode Island,Clothing,Socks,XL,Silver,Spring,48,3.2,False,No,False,Standard,No,False,PayPal,10,New,Weekly,7,52.14,2502.72,0,High-value regulars
2885,55,55-64,Female,Arkansas,Footwear,Boots,M,Purple,Summer,50,3.4,False,No,False,2-Day Shipping,No,False,Credit Card,47,Loyal,Every 3 Months,90,4.06,203.0,1,Steady mid-tier
2886,29,25-34,Female,Nevada,Accessories,Backpack,M,Yellow,Summer,82,3.5,False,No,False,Next Day Air,No,False,Credit Card,14,Developing,Bi-Weekly,14,26.07,2137.74,0,High-value regulars
2887,42,35-44,Female,Utah,Accessories,Hat,L,Blue,Spring,33,4.2,False,No,False,Free Shipping,No,False,PayPal,29,Established,Weekly,7,52.14,1720.62,0,High-value regulars
2888,23,18-24,Female,Kentucky,Footwear,Sandals,L,Blue,Winter,28,2.8,False,No,False,Express,No,False,Cash,12,Developing,Bi-Weekly,14,26.07,729.96,1,Steady mid-tier
2889,70,65+,Female,Wisconsin,Clothing,Hoodie,L,Green,Spring,42,5.0,False,No,False,2-Day Shipping,No,False,Debit Card,25,Developing,Quarterly,90,4.06,170.52,1,Steady mid-tier
2890,64,55-64,Female,Minnesota,Accessories,Sunglasses,M,Charcoal,Fall,43,3.3,False,No,False,Store Pickup,No,False,Venmo,21,Developing,Annually,365,1.0,43.0,1,Steady mid-tier
2891,39,35-44,Female,North Dakota,Clothing,Jeans,M,Violet,Winter,55,3.7,False,No,False,Free Shipping,No,False,Credit Card,23,Developing,Monthly,30,12.17,669.35,1,Steady mid-tier
2892,47,45-54,Female,Ohio,Clothing,T-shirt,XL,Black,Winter,73,2.5,False,No,False,Free Shipping,No,False,PayPal,10,New,Monthly,30,12.17,888.41,1,Steady mid-tier
2893,22,18-24,Female,Nevada,Clothing,Dress,M,Teal,Spring,39,3.2,False,No,False,Standard,No,False,Credit Card,47,Loyal,Monthly,30,12.17,474.63,1,Steady mid-tier
2894,69,65+,Female,Kentucky,Accessories,Belt,S,Orange,Spring,20,3.1,False,No,False,Free Shipping,No,False,Debit Card,44,Loyal,Every 3 Months,90,4.06,81.2,1,Steady mid-tier
2895,35,35-44,Female,Kentucky,Accessories,Jewelry,S,Brown,Spring,32,3.5,False,No,False,Standard,No,False,Venmo,41,Loyal,Annually,365,1.0,32.0,1,Steady mid-tier
2896,56,55-64,Female,Montana,Clothing,Hoodie,L,Green,Summer,86,4.6,False,No,False,Standard,No,False,Bank Transfer,29,Established,Monthly,30,12.17,1046.62,1,Steady mid-tier
2897,30,25-34,Female,Delaware,Clothing,Blouse,M,Silver,Summer,91,3.3,False,No,False,Free Shipping,No,False,Venmo,2,New,Every 3 Months,90,4.06,369.46,1,Steady mid-tier
2898,43,35-44,Female,Montana,Outerwear,Jacket,L,Violet,Fall,59,2.5,False,No,False,Free Shipping,No,False,Cash,2,New,Fortnightly,14,26.07,1538.13,0,High-value regulars
2899,23,18-24,Female,New Jersey,Footwear,Sneakers,XL,Peach,Summer,33,4.6,False,No,False,Express,No,False,Credit Card,29,Established,Annually,365,1.0,33.0,1,Steady mid-tier
2900,50,45-54,Female,Nebraska,Footwear,Boots,M,Gold,Spring,64,4.2,False,No,False,2-Day Shipping,No,False,Bank Transfer,22,Developing,Fortnightly,14,26.07,1668.48,0,High-value regulars
2901,41,35-44,Female,Maryland,Clothing,Blouse,XL,Violet,Winter,67,4.0,False,No,False,Standard,No,False,Cash,23,Developing,Bi-Weekly,14,26.07,1746.69,0,High-value regulars
2902,41,35-44,Female,Alabama,Clothing,Blouse,L,Olive,Winter,43,2.6,False,No,False,Free Shipping,No,False,Credit Card,46,Loyal,Quarterly,90,4.06,174.58,1,Steady mid-tier
2903,27,25-34,Female,North Carolina,Footwear,Boots,S,Orange,Spring,32,4.6,False,No,False,Standard,No,False,PayPal,19,Developing,Bi-Weekly,14,26.07,834.24,1,Steady mid-tier
2904,38,35-44,Female,Delaware,Accessories,Scarf,S,Teal,Spring,39,3.5,False,No,False,2-Day Shipping,No,False,Credit Card,24,Developing,Every 3 Months,90,4.06,158.34,1,Steady mid-tier
2905,41,35-44,Female,Iowa,Footwear,Sandals,M,Gray,Spring,41,4.0,False,No,False,2-Day Shipping,No,False,Venmo,43,Loyal,Monthly,30,12.17,498.97,1,Steady mid-tier
2906,58,55-64,Female,New York,Accessories,Sunglasses,L,Black,Winter,53,4.8,False,No,False,Standard,No,False,Debit Card,14,Developing,Fortnightly,14,26.07,1381.71,1,Steady mid-tier
2907,58,55-64,Female,Virginia,Outerwear,Coat,M,Indigo,Spring,27,3.9,False,No,False,Standard,No,False,Venmo,7,New,Annually,365,1.0,27.0,1,Steady mid-tier
2908,19,18-24,Female,Maryland,Accessories,Sunglasses,XL,Lavender,Summer,82,3.7,False,No,False,Next Day Air,No,False,PayPal,50,Loyal,Bi-Weekly,14,26.07,2137.74,0,High-value regulars
2909,43,35-44,Female,Texas,Clothing,Blouse,M,Beige,Winter,87,3.1,False,No,False,Store Pickup,No,False,Debit Card,15,Developing,Every 3 Months,90,4.06,353.22,1,Steady mid-tier
2910,27,25-34,Female,Louisiana,Accessories,Backpack,M,Indigo,Winter,78,3.0,False,No,False,Next Day Air,No,False,Credit Card,40,Established,Every 3 Months,90,4.06,316.68,1,Steady mid-tier
2911,32,25-34,Female,Mississippi,Accessories,Belt,M,Blue,Summer,32,2.9,False,No,False,Store Pickup,No,False,Credit Card,41,Loyal,Monthly,30,12.17,389.44,1,Steady mid-tier
2912,28,25-34,Female,Ohio,Clothing,Socks,XL,Orange,Fall,38,2.9,False,No,False,Next Day Air,No,False,Venmo,34,Established,Quarterly,90,4.06,154.28,1,Steady mid-tier
2913,48,45-54,Female,Oregon,Footwear,Shoes,M,Yellow,Winter,37,4.0,False,No,False,Standard,No,False,Cash,27,Established,Bi-Weekly,14,26.07,964.59,1,Steady mid-tier
2914,43,35-44,Female,Wyoming,Outerwear,Coat,L,Cyan,Winter,83,3.5,False,No,False,Express,No,False,Cash,12,Developing,Every 3 Months,90,4.06,336.98,1,Steady mid-tier
2915,45,45-54,Female,Pennsylvania,Clothing,Sweater,M,Yellow,Fall,72,3.8,False,No,False,Express,No,False,Debit Card,1,New,Bi-Weekly,14,26.07,1877.04,0,High-value regulars
2916,26,25-34,Female,Oregon,Clothing,Shirt,M,Cyan,Fall,30,4.5,False,No,False,Express,No,False,Debit Card,39,Established,Bi-Weekly,14,26.07,782.1,1,Steady mid-tier
2917,62,55-64,Female,Oklahoma,Clothing,Shorts,M,Green,Winter,66,2.7,False,No,False,Express,No,False,Credit Card,13,Developing,Bi-Weekly,14,26.07,1720.62,0,High-value regulars
2918,58,55-64,Female,Colorado,Clothing,Shirt,XL,White,Winter,45,2.9,False,No,False,Store Pickup,No,False,Venmo,50,Loyal,Annually,365,1.0,45.0,1,Steady mid-tier
2919,19,18-24,Female,New York,Accessories,Sunglasses,S,Black,Fall,73,4.9,False,No,False,Free Shipping,No,False,Cash,36,Established,Weekly,7,52.14,3806.22,0,High-value regulars
2920,64,55-64,Female,Minnesota,Footwear,Shoes,L,Charcoal,Winter,67,3.8,False,No,False,Standard,No,False,Debit Card,31,Established,Monthly,30,12.17,815.39,1,Steady mid-tier
2921,33,25-34,Female,Texas,Accessories,Sunglasses,XL,Brown,Spring,72,4.9,False,No,False,Free Shipping,No,False,Debit Card,3,New,Bi-Weekly,14,26.07,1877.04,0,High-value regulars
2922,20,18-24,Female,Wisconsin,Accessories,Handbag,M,Cyan,Fall,24,4.6,False,No,False,Standard,No,False,Cash,11,Developing,Fortnightly,14,26.07,625.68,1,Steady mid-tier
2923,45,45-54,Female,Kentucky,Accessories,Sunglasses,L,Beige,Winter,68,3.5,False,No,False,Express,No,False,PayPal,16,Developing,Quarterly,90,4.06,276.08,1,Steady mid-tier
2924,28,25-34,Female,Pennsylvania,Clothing,Shirt,M,Magenta,Spring,70,4.2,False,No,False,2-Day Shipping,No,False,Cash,12,Developing,Quarterly,90,4.06,284.2,1,Steady mid-tier
2925,47,45-54,Female,Rhode Island,Clothing,Shirt,L,Indigo,Winter,64,3.7,False,No,False,Free Shipping,No,False,Debit Card,37,Established,Every 3 Months,90,4.06,259.84,1,Steady mid-tier
2926,54,45-54,Female,Illinois,Clothing,Sweater,M,Maroon,Spring,91,2.8,False,No,False,Store Pickup,No,False,Credit Card,43,Loyal,Every 3 Months,90,4.06,369.46,1,Steady mid-tier
2927,64,55-64,Female,Maryland,Accessories,Handbag,M,Gray,Winter,82,4.8,False,No,False,2-Day Shipping,No,False,Cash,9,New,Weekly,7,52.14,4275.48,0,High-value regulars
2928,45,45-54,Female,Missouri,Clothing,Shirt,M,Black,Summer,24,2.7,False,No,False,Express,No,False,Venmo,15,Developing,Bi-Weekly,14,26.07,625.68,1,Steady mid-tier
2929,40,35-44,Female,Alabama,Accessories,Jewelry,L,Yellow,Spring,80,3.6,False,No,False,Store Pickup,No,False,Credit Card,17,Developing,Weekly,7,52.14,4171.2,0,High-value regulars
2930,31,25-34,Female,Maine,Clothing,Socks,XL,White,Winter,53,4.5,False,No,False,Next Day Air,No,False,Venmo,42,Loyal,Fortnightly,14,26.07,1381.71,1,Steady mid-tier
2931,38,35-44,Female,Mississippi,Clothing,T-shirt,M,Orange,Spring,50,4.0,False,No,False,Free Shipping,No,False,Venmo,14,Developing,Monthly,30,12.17,608.5,1,Steady mid-tier
2932,36,35-44,Female,Alabama,Accessories,Jewelry,M,Magenta,Fall,31,4.5,False,No,False,2-Day Shipping,No,False,Credit Card,49,Loyal,Bi-Weekly,14,26.07,808.17,1,Steady mid-tier
2933,65,65+,Female,Alaska,Accessories,Backpack,L,Black,Spring,88,3.9,False,No,False,Express,No,False,PayPal,3,New,Quarterly,90,4.06,357.28,1,Steady mid-tier
2934,27,25-34,Female,Illinois,Accessories,Hat,M,Brown,Summer,52,3.8,False,No,False,Standard,No,False,Venmo,28,Established,Monthly,30,12.17,632.84,1,Steady mid-tier
2935,38,35-44,Female,Idaho,Accessories,Gloves,M,Orange,Fall,22,4.7,False,No,False,Next Day Air,No,False,Bank Transfer,41,Loyal,Quarterly,90,4.06,89.32,1,Steady mid-tier
2936,58,55-64,Female,North Carolina,Footwear,Sneakers,XL,Gray,Spring,27,4.6,False,No,False,Standard,No,False,Venmo,11,Developing,Weekly,7,52.14,1407.78,0,High-value regulars
2937,31,25-34,Female,Washington,Clothing,Skirt,M,White,Spring,34,3.6,False,No,False,Express,No,False,PayPal,46,Loyal,Weekly,7,52.14,1772.76,0,High-value regulars
2938,28,25-34,Female,West Virginia,Accessories,Handbag,M,White,Spring,39,4.3,False,No,False,2-Day Shipping,No,False,Credit Card,15,Developing,Weekly,7,52.14,2033.46,0,High-value regulars
2939,28,25-34,Female,Maine,Accessories,Sunglasses,M,Violet,Fall,53,3.0,False,No,False,Standard,No,False,Cash,15,Developing,Monthly,30,12.17,645.01,1,Steady mid-tier
2940,32,25-34,Female,Kentucky,Clothing,Sweater,M,Beige,Winter,46,4.3,False,No,False,Express,No,False,Venmo,34,Established,Weekly,7,52.14,2398.44,0,High-value regulars
2941,61,55-64,Female,Massachusetts,Accessories,Handbag,L,Beige,Summer,85,4.8,False,No,False,Next Day Air,No,False,Cash,13,Developing,Monthly,30,12.17,1034.45,1,Steady mid-tier
2942,38,35-44,Female,Pennsylvania,Clothing,Skirt,L,Purple,Spring,86,3.7,False,No,False,Free Shipping,No,False,PayPal,27,Established,Monthly,30,12.17,1046.62,1,Steady mid-tier
2943,54,45-54,Female,Hawaii,Clothing,Socks,M,Brown,Summer,63,2.6,False,No,False,Free Shipping,No,False,Bank Transfer,37,Established,Weekly,7,52.14,3284.82,0,High-value regulars
2944,29,25-34,Female,Virginia,Clothing,Shirt,M,Orange,Spring,44,3.4,False,No,False,Standard,No,False,Credit Card,37,Established,Monthly,30,12.17,535.48,1,Steady mid-tier
2945,50,45-54,Female,New York,Footwear,Sneakers,XL,Cyan,Summer,95,3.9,False,No,False,Free Shipping,No,False,Venmo,4,New,Every 3 Months,90,4.06,385.7,1,Steady mid-tier
2946,32,25-34,Female,Delaware,Accessories,Belt,M,Charcoal,Summer,49,4.8,False,No,False,Free Shipping,No,False,Credit Card,1,New,Every 3 Months,90,4.06,198.94,1,Steady mid-tier
2947,38,35-44,Female,Hawaii,Clothing,Pants,L,Purple,Spring,77,2.8,False,No,False,Free Shipping,No,False,Bank Transfer,29,Established,Quarterly,90,4.06,312.62,1,Steady mid-tier
2948,52,45-54,Female,Nebraska,Accessories,Jewelry,L,Peach,Spring,63,4.4,False,No,False,Standard,No,False,Venmo,50,Loyal,Annually,365,1.0,63.0,1,Steady mid-tier
2949,61,55-64,Female,Vermont,Clothing,Pants,M,Violet,Winter,83,3.1,False,No,False,Standard,No,False,Debit Card,38,Established,Bi-Weekly,14,26.07,2163.81,0,High-value regulars
2950,25,25-34,Female,Iowa,Accessories,Jewelry,M,Peach,Spring,93,3.8,False,No,False,Store Pickup,No,False,PayPal,15,Developing,Annually,365,1.0,93.0,1,Steady mid-tier
2951,22,18-24,Female,Iowa,Clothing,Jeans,S,Maroon,Winter,91,4.1,False,No,False,2-Day Shipping,No,False,Debit Card,44,Loyal,Every 3 Months,90,4.06,369.46,1,Steady mid-tier
2952,47,45-54,Female,Arkansas,Accessories,Scarf,L,Maroon,Fall,99,4.6,False,No,False,Free Shipping,No,False,Cash,14,Developing,Weekly,7,52.14,5161.86,0,High-value regulars
2953,50,45-54,Female,Alabama,Accessories,Belt,M,Peach,Spring,24,4.9,False,No,False,Next Day Air,No,False,Debit Card,5,New,Monthly,30,12.17,292.08,1,Steady mid-tier
2954,45,45-54,Female,Maryland,Clothing,Dress,M,Silver,Summer,82,4.8,False,No,False,Next Day Air,No,False,Credit Card,11,Developing,Annually,365,1.0,82.0,1,Steady mid-tier
2955,33,25-34,Female,South Dakota,Clothing,T-shirt,M,Indigo,Winter,28,3.9,False,No,False,Express,No,False,Credit Card,15,Developing,Annually,365,1.0,28.0,1,Steady mid-tier
2956,42,35-44,Female,Vermont,Footwear,Boots,M,Silver,Winter,67,2.6,False,No,False,Free Shipping,No,False,Credit Card,46,Loyal,Annually,365,1.0,67.0,1,Steady mid-tier
2957,52,45-54,Female,Montana,Clothing,Dress,M,Olive,Fall,88,3.7,False,No,False,Standard,No,False,Venmo,30,Established,Monthly,30,12.17,1070.96,1,Steady mid-tier
2958,69,65+,Female,South Dakota,Accessories,Jewelry,S,Gray,Fall,70,4.7,False,No,False,Standard,No,False,Cash,2,New,Annually,365,1.0,70.0,1,Steady mid-tier
2959,55,55-64,Female,Ohio,Clothing,Skirt,M,Black,Summer,100,4.5,False,No,False,Standard,No,False,PayPal,28,Established,Monthly,30,12.17,1217.0,1,Steady mid-tier
2960,38,35-44,Female,Texas,Accessories,Handbag,L,Maroon,Summer,28,4.7,False,No,False,Free Shipping,No,False,PayPal,9,New,Quarterly,90,4.06,113.68,1,Steady mid-tier
2961,57,55-64,Female,Indiana,Outerwear,Coat,S,Olive,Spring,48,3.6,False,No,False,Standard,No,False,Credit Card,47,Loyal,Weekly,7,52.14,2502.72,0,High-value regulars
2962,33,25-34,Female,New Hampshire,Clothing,Hoodie,S,Gold,Fall,43,2.8,False,No,False,Free Shipping,No,False,Debit Card,21,Developing,Bi-Weekly,14,26.07,1121.01,1,Steady mid-tier
2963,57,55-64,Female,California,Clothing,Pants,L,Pink,Fall,40,4.0,False,No,False,Express,No,False,Credit Card,42,Loyal,Every 3 Months,90,4.06,162.4,1,Steady mid-tier
2964,52,45-54,Female,Maine,Footwear,Boots,M,Brown,Spring,97,3.6,False,No,False,Free Shipping,No,False,Credit Card,28,Established,Weekly,7,52.14,5057.58,0,High-value regulars
2965,44,35-44,Female,Ohio,Outerwear,Coat,S,White,Fall,25,3.8,False,No,False,2-Day Shipping,No,False,Venmo,13,Developing,Fortnightly,14,26.07,651.75,1,Steady mid-tier
2966,48,45-54,Female,Delaware,Accessories,Scarf,M,Blue,Summer,45,4.4,False,No,False,Standard,No,False,PayPal,25,Developing,Fortnightly,14,26.07,1173.15,1,Steady mid-tier
2967,52,45-54,Female,Oklahoma,Footwear,Boots,L,Orange,Fall,49,2.8,False,No,False,Store Pickup,No,False,Debit Card,38,Established,Every 3 Months,90,4.06,198.94,1,Steady mid-tier
2968,34,25-34,Female,Indiana,Footwear,Sneakers,L,Silver,Summer,36,3.4,False,No,False,Free Shipping,No,False,Venmo,40,Established,Annually,365,1.0,36.0,1,Steady mid-tier
2969,26,25-34,Female,South Carolina,Clothing,Sweater,S,Gray,Fall,48,4.9,False,No,False,Express,No,False,Cash,25,Developing,Every 3 Months,90,4.06,194.88,1,Steady mid-tier
2970,36,35-44,Female,Vermont,Accessories,Belt,S,Blue,Fall,62,4.3,False,No,False,Next Day Air,No,False,Cash,20,Developing,Every 3 Months,90,4.06,251.72,1,Steady mid-tier
2971,24,18-24,Female,Kansas,Accessories,Jewelry,M,White,Winter,74,3.4,False,No,False,Free Shipping,No,False,Credit Card,44,Loyal,Bi-Weekly,14,26.07,1929.18,0,High-value regulars
2972,30,25-34,Female,Utah,Accessories,Handbag,L,Yellow,Fall,100,3.9,False,No,False,Next Day Air,No,False,PayPal,9,New,Every 3 Months,90,4.06,406.0,1,Steady mid-tier
2973,31,25-34,Female,New York,Outerwear,Jacket,S,Indigo,Fall,39,4.2,False,No,False,Free Shipping,No,False,Venmo,11,Developing,Every 3 Months,90,4.06,158.34,1,Steady mid-tier
2974,25,25-34,Female,Indiana,Footwear,Boots,M,Blue,Summer,65,2.7,False,No,False,Store Pickup,No,False,Bank Transfer,3,New,Fortnightly,14,26.07,1694.55,0,High-value regulars
2975,57,55-64,Female,Tennessee,Footwear,Sneakers,XL,Peach,Summer,99,4.1,False,No,False,Store Pickup,No,False,Credit Card,34,Established,Weekly,7,52.14,5161.86,0,High-value regulars
2976,61,55-64,Female,Georgia,Accessories,Scarf,XL,Lavender,Winter,68,4.5,False,No,False,2-Day Shipping,No,False,Cash,48,Loyal,Every 3 Months,90,4.06,276.08,1,Steady mid-tier
2977,30,25-34,Female,Nebraska,Outerwear,Coat,M,Silver,Summer,97,2.8,False,No,False,Express,No,False,Cash,28,Established,Fortnightly,14,26.07,2528.79,0,High-value regulars
2978,38,35-44,Female,Washington,Clothing,Shorts,L,Gold,Winter,47,3.4,False,No,False,Standard,No,False,Venmo,20,Developing,Annually,365,1.0,47.0,1,Steady mid-tier
2979,53,45-54,Female,Idaho,Clothing,Shorts,S,Cyan,Spring,56,3.9,False,No,False,Free Shipping,No,False,Bank Transfer,49,Loyal,Fortnightly,14,26.07,1459.92,0,High-value regulars
2980,31,25-34,Female,Louisiana,Clothing,Jeans,L,Olive,Fall,91,2.6,False,No,False,Next Day Air,No,False,PayPal,14,Developing,Weekly,7,52.14,4744.74,0,High-value regulars
2981,70,65+,Female,New Jersey,Accessories,Gloves,L,Teal,Fall,93,4.4,False,No,False,2-Day Shipping,No,False,Bank Transfer,9,New,Monthly,30,12.17,1131.81,1,Steady mid-tier
2982,21,18-24,Female,Delaware,Clothing,Pants,L,Pink,Winter,36,4.9,False,No,False,Standard,No,False,Venmo,37,Established,Annually,365,1.0,36.0,1,Steady mid-tier
2983,33,25-34,Female,Wisconsin,Clothing,Dress,M,Orange,Summer,45,3.6,False,No,False,Store Pickup,No,False,Credit Card,4,New,Weekly,7,52.14,2346.3,0,High-value regulars
2984,60,55-64,Female,West Virginia,Clothing,Pants,M,Charcoal,Winter,44,2.8,False,No,False,2-Day Shipping,No,False,Credit Card,1,New,Quarterly,90,4.06,178.64,1,Steady mid-tier
2985,45,45-54,Female,Texas,Accessories,Gloves,L,Red,Spring,32,4.3,False,No,False,2-Day Shipping,No,False,Debit Card,36,Established,Bi-Weekly,14,26.07,834.24,1,Steady mid-tier
2986,46,45-54,Female,Hawaii,Accessories,Belt,S,Teal,Summer,36,3.0,False,No,False,Express,No,False,Cash,21,Developing,Bi-Weekly,14,26.07,938.52,1,Steady mid-tier
2987,62,55-64,Female,Arizona,Accessories,Belt,S,Silver,Summer,85,3.3,False,No,False,2-Day Shipping,No,False,Credit Card,16,Developing,Monthly,30,12.17,1034.45,1,Steady mid-tier
2988,63,55-64,Female,Louisiana,Clothing,Skirt,L,Black,Winter,36,2.5,False,No,False,Store Pickup,No,False,Cash,42,Loyal,Monthly,30,12.17,438.12,1,Steady mid-tier
2989,69,65+,Female,Nevada,Clothing,Socks,S,Pink,Spring,55,5.0,False,No,False,2-Day Shipping,No,False,Debit Card,31,Established,Monthly,30,12.17,669.35,1,Steady mid-tier
2990,46,45-54,Female,Rhode Island,Accessories,Belt,XL,Teal,Summer,20,4.3,False,No,False,2-Day Shipping,No,False,Credit Card,6,New,Weekly,7,52.14,1042.8,0,High-value regulars
2991,69,65+,Female,Illinois,Clothing,Shirt,M,Teal,Fall,91,4.2,False,No,False,Free Shipping,No,False,Venmo,24,Developing,Monthly,30,12.17,1107.47,1,Steady mid-tier
2992,66,65+,Female,Utah,Clothing,Dress,L,Green,Summer,71,3.9,False,No,False,Standard,No,False,PayPal,7,New,Bi-Weekly,14,26.07,1850.97,0,High-value regulars
2993,41,35-44,Female,North Dakota,Clothing,Socks,M,Charcoal,Spring,64,3.9,False,No,False,Store Pickup,No,False,Venmo,25,Developing,Weekly,7,52.14,3336.96,0,High-value regulars
2994,32,25-34,Female,Kansas,Outerwear,Jacket,L,Indigo,Spring,21,4.2,False,No,False,Free Shipping,No,False,Cash,18,Developing,Bi-Weekly,14,26.07,547.47,1,Steady mid-tier
2995,69,65+,Female,Nevada,Clothing,Sweater,S,White,Winter,100,3.5,False,No,False,Store Pickup,No,False,Bank Transfer,14,Developing,Quarterly,90,4.06,406.0,1,Steady mid-tier
2996,29,25-34,Female,Virginia,Clothing,Jeans,M,Orange,Summer,96,2.5,False,No,False,Standard,No,False,Debit Card,42,Loyal,Bi-Weekly,14,26.07,2502.72,0,High-value regulars
2997,70,65+,Female,Utah,Accessories,Jewelry,M,White,Spring,91,2.9,False,No,False,Express,No,False,Venmo,6,New,Every 3 Months,90,4.06,369.46,1,Steady mid-tier
2998,41,35-44,Female,Idaho,Clothing,Sweater,S,Yellow,Spring,40,2.7,False,No,False,Next Day Air,No,False,Venmo,14,Developing,Every 3 Months,90,4.06,162.4,1,Steady mid-tier
2999,31,25-34,Female,Alaska,Clothing,Hoodie,M,Red,Summer,53,4.7,False,No,False,Express,No,False,Debit Card,30,Established,Quarterly,90,4.06,215.18,1,Steady mid-tier
3000,31,25-34,Female,New Hampshire,Accessories,Sunglasses,S,Charcoal,Winter,48,3.8,False,No,False,Standard,No,False,Cash,10,New,Monthly,30,12.17,584.16,1,Steady mid-tier
3001,57,55-64,Female,Ohio,Footwear,Sandals,M,Lavender,Winter,70,3.7,False,No,False,Express,No,False,PayPal,7,New,Weekly,7,52.14,3649.8,0,High-value regulars
